학과,학번,연도,학기,과목번호,전산코드,과목명,학,교수명,졸업일자
전산학과,20092179,2009,3,ED100,14.1,시스템 설계 입문 < 시스템 설계 입문>,2,메리케서린톰슨,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,PH142,20.142,일반 물리학 II,3,공홍진,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,1,퍼스트,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,HSS044,10.184,건강관리<Latin Dance>,0,전유정,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,0,퍼스트,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,CS101,36.101,프로그래밍기초,3,김길창,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,CH103,23.103,일반화학Ⅱ,3,최인성,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,MAS102,25.102,미적분학Ⅱ,3,징친,2014-08-22 오전 12:00:00
전산학과,20092179,2009,3,ED100,14.1,시스템 설계 입문<시스템 설계 입문>,0,정현,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,CS204,36.204,이산구조,3,최광무,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,CS220,36.22,프로그래밍의 이해,3,한태숙,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,HSS332,10.341,"Special Topics in Social Sciences<Tycoons, the 12 Most Successful Entrepreneurs>",3,김대륜,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,MAS109,25.109,선형대수학개론,3,이성연,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,CS206,36.206,데이타구조,3,김명호,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,HSS060,10.172,인성/리더십 I<피닉스 리더십>,0,김주현 외,2014-08-22 오전 12:00:00
전산학과,20092179,2010,1,HSS001,10.103,논리적글쓰기,3,김은경,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,HSS157,10.149,Introduction to Anthropology,3,남영호,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,HSS361,10.323,Special Lecture on English Literature<Understanding of Modern Novel>,3,강문순,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,CS202,36.202,문제해결기법,3,좌경룡,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,CS320,36.32,프로그래밍언어,3,류석영,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,MSB491,42.491,CEO 세미나,1,이민화,2014-08-22 오전 12:00:00
전산학과,20092179,2010,3,CS300,36.3,알고리즘 개론,3,신성용,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,HSS179,10.156,Spanish Conversation,3,유왕무,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,HSS279,13.133,Art after 1945,3,우정아,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,CS230,36.23,시스템프로그래밍,3,김대영,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,CS311,36.311,전산기조직,3,허재혁,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,CS380,36.38,컴퓨터 그래픽스 개론,4,윤성의,2014-08-22 오전 12:00:00
전산학과,20092179,2011,1,HSS048,10.189,체육동아리,0,임재형,2014-08-22 오전 12:00:00
전산학과,20092179,2011,2,CS495,36.495,개별연구,1,신성용,2014-08-22 오전 12:00:00
전산학과,20092179,2011,3,HSS265,10.221,한국시 다시읽기,3,전봉관,2014-08-22 오전 12:00:00
전산학과,20092179,2011,3,CS330,36.33,운영체제 및 실험,4,송준화,2014-08-22 오전 12:00:00
전산학과,20092179,2011,3,CS340,36.34,네트워크 과학의 분석과 응용,3,"문수복, 이원재, 정교민, 정하웅",2014-08-22 오전 12:00:00
전산학과,20092179,2011,3,GCT533,43.533,사운드 디자인과 프로그래밍,3,구본철,2014-08-22 오전 12:00:00
전산학과,20092179,2011,3,HSS330,10.311,Topics in Science and Technology  Studies<한의학의 이해>,3,신동원,2014-08-22 오전 12:00:00
전산학과,20092179,2013,2,INT495,16.495,국내인턴십 프로그램 III,3,김진형,2014-08-22 오전 12:00:00
전산학과,20092179,2013,3,HSS111,10.298,한국근현대사,3,고동환,2014-08-22 오전 12:00:00
전산학과,20092179,2013,3,MAS101,25.101,미적분학 I,3,권길헌,2014-08-22 오전 12:00:00
전산학과,20092179,2013,3,CS322,36.322,형식언어및오토마타,3,정지원,2014-08-22 오전 12:00:00
전산학과,20092179,2013,3,CS360,36.36,데이타베이스 개론,3,황규영,2014-08-22 오전 12:00:00
전산학과,20092179,2013,3,CS470,36.47,인공지능개론,3,김기응,2014-08-22 오전 12:00:00
전산학과,20092179,2014,1,CS341,36.341,전산망 개론,4,문수복,2014-08-22 오전 12:00:00
전산학과,20092179,2014,1,MAS250,25.25,확률및통계,3,강완모,2014-08-22 오전 12:00:00
전산학과,20092179,2014,1,CS408,36.408,전산학 프로젝트,3,양현승,2014-08-22 오전 12:00:00
전산학과,20092941,2009,1,PH141,20.141,일반물리학 I,3,신성철,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,PH151,20.151,일반물리학실험Ⅰ,1,공홍진,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,HS100,10.1,새내기세미나[원자력 발전에 관련된 심리학에 관한 소고],1,성풍현,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,CS101,36.101,프로그래밍기초,3,최광무,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,CH101,23.101,일반화학 I,3,도영규,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,MAS101,25.101,미적분학 I,3,최창선,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,CH102,23.102,일반화학실험 I,1,유룡,2014-02-21 오전 12:00:00
전산학과,20092941,2009,1,HS174,10.174,인성/리더십 III<해동검도 초급>,0,Staff 이름작성,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,HSS280,10.126,Understanding World Music,3,변계원,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,BS120,21.12,일반생물학,3,김대수,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,HSS390,10.36,Advanced English Conversation,3,호간,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,ED100,14.1,시스템 설계 입문< 시스템 설계 입문>,2,메리케서린톰슨,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,1,데클란퍼스램,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,MAS102,25.102,미적분학Ⅱ,3,징친,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,PH142,20.142,일반 물리학 II,3,장기주,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,0,퍼스트,2014-02-21 오전 12:00:00
전산학과,20092941,2009,3,ED100,14.1,시스템 설계 입문<시스템 설계 입문>,0,박지영,2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,ID212,32.212,입체디자인,3,"김혜영, 김명석",2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,ID215,32.215,산업디자인개론,3,손주영,2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,ID217,32.217,표현기법,3,김혜영,2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,ID211,32.211,평면디자인,3,"송지원, 석현정",2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,HSS330,10.311,"Topics in Science and Technology  Studies<Technology, Culture and Social Life>",3,김효민,2014-02-21 오전 12:00:00
전산학과,20092941,2010,1,HSS048,10.189,체육동아리<엣지>,0,임재형,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,HSS128,10.236,Introduction to Oriental Philosophy,3,박우석,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,HSS003,10.275,실용적 글쓰기,3,시정곤,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,CS206,36.206,데이타구조,3,김기응,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,MAS109,25.109,선형대수학개론,3,구자경,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,CS204,36.204,이산구조,3,황규영,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,IE200,31.2,OR개론,3,김세헌,2014-02-21 오전 12:00:00
전산학과,20092941,2010,3,HSS060,10.172,인성/리더십 I<피닉스 리더십>,0,Staff 이름작성,2014-02-21 오전 12:00:00
전산학과,20092941,2011,1,CS220,36.22,프로그래밍의 이해,3,한태숙,2014-02-21 오전 12:00:00
전산학과,20092941,2011,1,CS230,36.23,시스템프로그래밍,3,김대영,2014-02-21 오전 12:00:00
전산학과,20092941,2011,1,CS300,36.3,알고리즘 개론,3,최성희,2014-02-21 오전 12:00:00
전산학과,20092941,2011,1,MAS250,25.25,확률및통계,3,길이만,2014-02-21 오전 12:00:00
전산학과,20092941,2011,1,CS202,36.202,문제해결기법,3,좌경룡,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,CS311,36.311,전산기조직,3,김순태,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,CS322,36.322,형식언어및오토마타,3,최광무,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,MSB236,42.236,마케팅,3,이의훈,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,MSB406,42.406,미시경제학,3,채수찬,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,MSB472,42.472,중국 경제발전,3,김두현,2014-02-21 오전 12:00:00
전산학과,20092941,2011,3,MSB491,42.491,CEO 세미나,1,이민화,2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,CS459,36.459,SOA를 이용한 비즈니스 어플리케이션 개발과 전략,3,"고인영, 조항정",2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,MSB230,42.23,회계원리,3,김태동,2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,HSS159,10.144,Introduction to Economics,3,홍성표,2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,CS330,36.33,운영체제 및 실험,4,송준화,2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,HSS044,10.184,건강관리<스트레칭운동>,0,전유정,2014-02-21 오전 12:00:00
전산학과,20092941,2012,3,MSB481,42.481,경영과학 특수논제 I<IT 비즈니스와 컨설팅>,3,이주성,2014-02-21 오전 12:00:00
전산학과,20092941,2013,1,CS320,36.32,프로그래밍언어,3,류석영,2014-02-21 오전 12:00:00
전산학과,20092941,2013,1,MSB238,42.238,조직행동론,3,송계충,2014-02-21 오전 12:00:00
전산학과,20092941,2013,1,MSB316,42.316,거시경제학,3,채수찬,2014-02-21 오전 12:00:00
전산학과,20092941,2013,1,MSB200,42.2,경영학개론,3,조항정,2014-02-21 오전 12:00:00
전산학과,20092941,2013,1,CS408,36.408,전산학 프로젝트,3,이윤준,2014-02-21 오전 12:00:00
전산학과,20092941,2013,3,CS470,36.47,인공지능개론,3,김기응,2014-02-21 오전 12:00:00
전산학과,20092941,2013,3,MSB237,42.237,경영정보개론,3,송영근,2014-02-21 오전 12:00:00
전산학과,20092941,2013,3,MSB235,42.235,재무관리,3,엄재용,2014-02-21 오전 12:00:00
전산학과,20093240,2009,3,CH107,23.107,대학화학,3,뷰글라스,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,MAS105,25.105,대학수학,3,박진현,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,ED100,14.1,시스템 설계 입문 < 시스템 설계 입문>,2,메리케서린톰슨,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,MAS109,25.109,선형대수학개론,3,황강욱,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,1,퍼스트,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,BS120,21.12,일반생물학,3,최길주,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,HSS190,10.1,새내기세미나<전산 그리고 비쥬얼 컴퓨팅>,1,신성용,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,CS101,36.101,프로그래밍기초,3,성준경,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,ED100,14.1,시스템 설계 입문<시스템 설계 입문>,0,이도헌,2014-08-22 오전 12:00:00
전산학과,20093240,2009,3,ED101,14.101,설계를 위한 커뮤니케이션<설계를 위한 커뮤니케이션>,0,데클란퍼스램,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,HSS148,10.143,Introduction to Sociology,3,윤정로,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,IE200,31.2,OR개론,3,제임스모리슨,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,CH102,23.102,일반화학실험 I,1,김봉수,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,PH141,20.141,일반물리학 I,3,장기주,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,PH151,20.151,일반물리학실험Ⅰ,1,김만원,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,CH101,23.101,일반화학 I,3,최인성,2014-08-22 오전 12:00:00
전산학과,20093240,2010,1,MAS101,25.101,미적분학 I,3,드레이크,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,IE251,31.251,제조 프로세스 혁신,3,이태억,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,CS206,36.206,데이타구조,3,김기응,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,CS320,36.32,프로그래밍언어,3,류석영,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,BiS252,41.252,Bioinstrumentation Fundamentals,3,남윤기,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,IE481,31.481,산업공학의 특수논제 I<벤처투자론>,3,이태식,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,HSS061,10.173,인성/리더십 II<커뮤니케이션>,0,Staff 이름작성,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,MAS102,25.102,미적분학Ⅱ,3,드레이크,2014-08-22 오전 12:00:00
전산학과,20093240,2010,3,PH142,20.142,일반 물리학 II,3,신성철,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,MAS275,25.275,이산수학,3,엄상일,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,IE331,31.331,OR I,3,박성수,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,IE362,31.362,자료구조와 알고리즘 응용,3,신하용,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,CS230,36.23,시스템프로그래밍,3,김대영,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,CS300,36.3,알고리즘 개론,3,최성희,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,CS380,36.38,컴퓨터 그래픽스 개론,4,윤성의,2014-08-22 오전 12:00:00
전산학과,20093240,2011,1,IE241,31.241,공학통계1,3,채경철,2014-08-22 오전 12:00:00
전산학과,20093240,2012,1,HSS211,10.256,English Structure and Grammar,3,손근원,2014-08-22 오전 12:00:00
전산학과,20093240,2012,1,HSS301,10.332,Topics in Philosophy<공학철학>,3,김영호,2014-08-22 오전 12:00:00
전산학과,20093240,2012,1,IE436,31.436,산업 및 시스템공학 사례연구,3,장영재,2014-08-22 오전 12:00:00
전산학과,20093240,2012,1,CS311,36.311,전산기조직,3,윤현수,2014-08-22 오전 12:00:00
전산학과,20093240,2012,3,HSS307,10.307,한국현대정치사,3,김학준,2014-08-22 오전 12:00:00
전산학과,20093240,2012,3,CS476,36.476,바이오의료응용 집단지성,3,"최호진, 이관수",2014-08-22 오전 12:00:00
전산학과,20093240,2012,3,HSS186,10.124,Understanding Music & Music History,3,노영해,2014-08-22 오전 12:00:00
전산학과,20093240,2012,3,CS330,36.33,운영체제 및 실험,4,신인식,2014-08-22 오전 12:00:00
전산학과,20093240,2012,3,HSS060,10.172,인성/리더십 I<7H 리더십>,0,Staff 이름작성,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,HSS133,10.145,Introduction to Psychology,3,최영임,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,HSS320,10.32,History of Architecture,3,조현정,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,MAS275,25.275,이산수학,3,안드레아스 홈슨,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,CS500,36.5,알고리즘설계와해석,3,정교민,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,HSS060,10.172,인성/리더십 I<7H 리더십>,0,정구영,2014-08-22 오전 12:00:00
전산학과,20093240,2013,1,HSS061,10.173,인성/리더십 II<영리더 목요특강>,0,곽소나 외 7명,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,CS470,36.47,인공지능개론,3,김기응,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,CS520,36.52,프로그래밍언어이론,3,한태숙,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,HSS040,10.18,배드민턴,0,한승진,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,HSS041,10.181,수영,0,권현진,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,HSS001,10.103,논리적글쓰기,3,이상경,2014-08-22 오전 12:00:00
전산학과,20093240,2013,3,CS408,36.408,전산학 프로젝트,3,이흥규,2014-08-22 오전 12:00:00
전산학과,20093240,2014,1,CS570,36.57,인공지능 및 기계학습,3,김기응,2014-08-22 오전 12:00:00
전산학과,20093240,2014,1,CS490,36.49,졸업연구,3,김명호,2014-08-22 오전 12:00:00
전산학과,20093299,2009,3,HSS107,10.134,Introduction to Philosophy,3,박우석,2014-02-21 오전 12:00:00
전산학과,20093299,2009,3,HSS397,10.371,Advanced English Reading,3,임진아,2014-02-21 오전 12:00:00
전산학과,20093299,2009,3,PH101,20.101,대학물리,3,이해웅,2014-02-21 오전 12:00:00
전산학과,20093299,2009,3,MAS105,25.105,대학수학,3,박진현,2014-02-21 오전 12:00:00
전산학과,20093299,2009,3,HSS190,10.1,새내기세미나<아시아 문화 지역주의의 탄생>,1,진달용,2014-02-21 오전 12:00:00
전산학과,20093299,2010,1,HSS393,10.363,English Presentation,3,위틀,2014-02-21 오전 12:00:00
전산학과,20093299,2010,1,HSS006,10.108,초급한국어 I,3,이은영,2014-02-21 오전 12:00:00
전산학과,20093299,2010,1,ED100,14.1,설계와 커뮤니케이션 < 설계와 커뮤니케이션>,3,메리케서린톰슨,2014-02-21 오전 12:00:00
전산학과,20093299,2010,1,ED100,14.1,설계와 커뮤니케이션<설계와 커뮤니케이션>,0,데클란퍼스램,2014-02-21 오전 12:00:00
